Id,Score
841161,10
815340,16
815423,7
840469,10
840691,13
841913,18
821744,28
821780,6
840948,20
842465,18
842481,5
822124,30
841541,5
843342,3
843389,40
843542,4
833729,25
844027,0
844195,58
844275,1
845152,8
845366,28
834166,6
846259,2
846336,18
846364,11
827723,5
844623,8
846684,7
846850,24
823158,-1
848905,1
835358,3
835448,6
849887,7
836805,9
848397,1
850877,8
850897,11
845895,65
850472,12
850531,40
850554,17
850574,-1
852070,3
839435,18
849265,19
851109,11
851337,16
853307,5
854772,23
837521,22
837559,29
856912,14
857037,10
857193,0
839232,4
839242,6
852995,3
857363,28
857436,4
858619,28
858629,6
858631,8
852499,0
852529,1
852569,21
855745,19
857912,14
859151,3
845368,0
860140,22
861792,2
861911,11
861986,7
862003,24
862051,31
863654,52
863735,2
859335,7
859345,7
861297,17
861658,2
861668,19
864202,7
864224,2
837202,7
860678,26
865042,35
865118,2
865149,7
841206,2
841513,1
859565,18
859577,8
867114,42
842031,15
864865,11
864917,4
866654,3
866695,5
866860,12
850147,4
850163,8
861005,18
868064,5
868204,10
870516,26
851583,32
851628,26
851636,53
870845,15
872675,19
865998,1
866108,5
869927,19
872424,3
872461,5
843671,38
867587,4
870137,5
873263,16
873427,2
873510,36
860313,29
860501,36
874546,2
849168,47
876399,6
859000,5
859009,1
877107,10
877351,12
856772,12
875587,9
875799,4
877951,5
848537,11
869395,8
875476,3
877723,32
877727,2
875867,9
878999,7
868966,9
869055,1
878627,3
878715,1
881115,1
883184,8
838814,0
880081,9
885574,7
885793,67
867171,5
882726,8
882782,10
886352,13
886602,33
865590,16
884014,6
885911,12
887444,6
887486,0
887557,8
887646,1
856073,2
884423,1
886863,19
888599,12
890357,7
891833,4
872701,6
890581,2
892618,41
893604,8
893670,13
893757,8
893867,0
880317,4
893053,34
893144,34
895265,4
874775,2
874976,0
885002,2
885156,31
889925,6
892021,6
899130,7
874634,27
874716,1
892369,3
896226,11
896320,11
898380,5
898513,11
865284,5
898885,3
900547,16
900745,2
899203,13
901063,4
903064,13
903150,1
897989,13
898063,27
898260,6
904492,10
870691,8
891217,35
891320,5
897343,4
899399,10
906310,6
877385,15
877423,12
899825,8
905447,19
908450,17
889257,0
909658,10
881563,26
907042,19
910215,143
910334,3
910349,2
905121,18
906564,7
909282,2
909361,2
911871,26
880984,22
905876,12
907995,8
912808,5
912893,0
887787,8
911426,17
911529,4
911565,8
913312,1
913417,19
876508,15
876533,1
914302,2
914371,16
886633,9
915022,7
915128,23
915248,8
917385,25
904581,8
904582,22
916895,1
916948,4
917010,2
918682,3
912948,15
914637,12
916147,1
917622,4
917811,27
917883,12
919692,5
919814,8
920478,2
920587,10
920741,17
920755,6
922057,15
921599,18
921601,3
921617,9
921693,6
901242,11
901473,7
896810,11
897091,-1
912016,7
915712,6
915727,13
915974,5
924127,2
920386,18
921198,17
921278,22
922720,19
922736,18
922774,14
924988,8
902693,30
924490,3
925513,13
925519,5
894036,6
894037,18
894088,26
926919,18
927203,4
928928,30
910465,88
910579,29
930486,20
930515,8
922234,4
925377,6
927651,5
933479,4
933519,1
933540,5
923782,36
923825,8
923874,4
885373,17
885443,54
885497,9
931406,22
931450,8
931470,7
938047,3
925586,5
932856,32
936499,2
936626,22
918736,19
918826,14
935467,34
940197,10
940206,30
934536,6
938403,33
938521,13
938580,1
906454,4
926574,27
926575,4
926741,2
926758,5
928204,14
940952,6
910430,31
937646,14
940555,19
940800,1
940896,10
942489,19
942543,20
942645,15
942747,14
945460,12
912658,4
912671,37
945691,4
945731,10
926067,6
935032,1
935043,1
947267,5
923555,8
936723,16
943171,21
943411,43
946367,6
948329,10
948333,4
916669,18
916820,2
946593,4
946738,16
949374,5
951804,40
951945,2
936027,5
947815,5
949727,12
950037,5
952796,12
952998,21
953020,12
937251,7
952264,1
955427,2
943122,10
952657,19
952667,12
955130,5
955139,2
924246,8
924303,45
949017,3
949096,1
950751,19
955924,3
938145,19
938155,7
954892,0
957746,2
957795,52
914102,42
944863,52
960072,13
963480,14
963599,4
939903,4
958472,4
958555,8
958734,7
963918,20
963965,25
943781,15
959670,29
965662,3
965825,10
951990,14
960213,22
960499,23
963403,5
967031,4
967087,8
945501,6
960670,13
960736,3
960772,17
964311,1
964416,1
967616,2
967776,5
945027,0
945043,2
945082,9
945265,1
953112,46
962403,2
964894,8
968709,12
969027,11
955509,7
955597,6
955635,1
971410,2
974139,4
947379,9
947394,24
961048,31
964734,8
969964,15
975248,11
949427,9
949465,6
971786,24
977017,5
930779,6
958806,37
961983,3
965292,14
965500,2
973390,18
973481,6
977729,7
970271,18
970335,32
970358,13
980334,20
954320,16
972932,7
976855,34
981193,2
981213,11
970891,16
980708,13
980718,1
980808,6
981011,24
955217,7
962604,7
972490,2
980060,2
980245,0
945331,17
981549,22
981619,10
984526,25
969046,7
979272,2
983399,14
983498,5
983586,28
959129,4
959174,7
974454,8
974636,10
979473,6
979774,2
986021,8
968316,2
968565,33
982299,9
982522,5
984871,10
985188,8
968234,1
970986,14
971170,13
974798,3
974888,8
985716,1
985839,1
957284,138
978476,27
982116,54
989986,7
990102,15
980601,51
989281,22
992183,6
992265,26
992355,11
992403,0
966688,23
987372,9
987382,4
989760,3
992921,11
993112,160
975264,33
975359,4
975383,29
991904,153
992097,12
994092,4
977995,20
978091,6
993452,4
993505,17
994790,12
994855,4
994882,18
994905,40
977797,3
990948,6
993850,4
995723,2
986058,2
986221,40
986268,25
991715,17
991797,1
996182,3
986812,2
986830,8
986902,2
987019,32
981029,1
981040,9
981061,6
995309,12
995478,10
997212,28
1000623,5
1002073,21
977278,7
999303,3
999394,12
999501,11
1001774,23
1001851,9
1002150,4
1002180,6
992436,2
1003836,1
1003892,1
1006923,18
983981,13
998028,6
1000847,7
1006332,25
1006343,6
1008990,2
995738,7
997509,23
1000398,22
1008111,3
1008125,4
1009689,10
1009844,3
998554,4
998673,11
992549,3
1004327,20
1007397,8
1010685,48
1010899,5
986397,15
986406,30
986455,4
1009932,7
1011175,2
1015081,6
1015142,6
1016798,42
1016881,6
999744,23
1013581,5
1013582,3
1015395,1
1017282,49
984670,14
1010290,13
1010503,4
1014535,6
1018125,2
1002274,4
1018479,16
1021709,5
1021743,15
1016910,10
1017046,2
1019865,1
1021175,7
1021290,3
1021306,6
1023159,6
994143,23
994161,6
994273,8
1018785,9
1022623,24
983640,32
983643,5
983718,26
1005021,6
1007250,58
1010002,4
1011798,8
1015844,10
1022992,14
990451,33
1012740,4
1016749,0
1020070,32
1022095,15
1023635,6
1006925,1
1007079,0
1007116,3
993124,20
1023888,33
1023907,7
1024171,44
1017361,3
1017493,4
1025863,8
1025866,10
1004642,3
1024640,12
1024643,23
1027179,25
1027424,12
1027499,3
1013031,6
1013112,34
1013246,10
1030177,10
1033158,0
1023068,48
1024258,16
1028644,5
1028671,13
1031341,5
1035116,3
1006655,27
1032776,13
1034852,16
1010928,6
1026378,1
1026631,7
1029027,18
1029264,3
1031851,19
1036109,2
1023710,62
1027656,28
1027778,42
1029909,8
1030466,2
1036902,5
1009036,15
1030928,3
1031096,15
1033726,7
1038428,-2
1038711,8
1018137,5
1039240,6
1039391,1
1039474,2
1021755,5
1032393,24
1032541,9
1035663,6
1035740,8
1037312,9
1037343,11
1043483,2
986529,7
1034075,11
1034347,6
1038877,6
1039029,17
1046268,9
1048592,8
1023347,16
1042596,14
1042662,1
1045926,3
1047958,4
1047969,4
1028368,0
1028547,16
1041554,47
1041652,12
1045279,2
1050456,1
1027981,3
1028095,8
1028159,1
1051237,20
1054546,14
1036141,4
1053761,5
1025410,9
1048244,4
1048307,3
1051895,18
1055803,10
1022692,5
1040196,9
1043866,4
1047021,20
1049401,16
1052435,27
1057724,27
1043619,5
1043626,11
1043631,1
1043740,6
1043746,8
1057464,7
1057525,7
1037171,19
1040267,1
1040371,6
1044600,49
1047050,3
1047319,35
1049689,29
1059739,2
1038756,4
1050840,1
1054299,9
1058633,3
1058738,13
1039505,2
1052594,3
1052727,12
1055987,5
1059467,2
1059545,6
1048618,5
1048801,34
1062045,8
1062181,3
1029514,10
1029612,26
1031872,5
1041886,9
1044231,14
1044243,11
1052895,8
1060442,11
1060648,8
1064159,15
1057819,11
1058002,6
1061652,45
1061683,36
1065228,6
1068212,4
1059851,14
1067340,13
1071071,3
1041276,3
1057114,11
1067630,25
1067782,3
1071685,22
1071797,9
1055851,17
1065652,7
1065720,23
1069135,26
1073322,6
1054554,9
1070202,5
1070420,7
1073658,0
1054016,10
1054076,12
1068762,15
1068979,15
1075492,7
1059200,15
1075766,2
1075860,3
1075911,9
1071602,3
1074614,27
1079646,6
1064747,4
1064854,6
1064868,3
1076110,14
1081233,13
1081250,20
1062272,15
1077728,6
1077816,15
1077868,4
1082192,8
1082307,5
1045009,1
1045197,0
1077026,16
1084953,0
1043366,2
1062436,5
1075245,11
1085462,16
1085489,3
1061093,6
1069547,14
1069588,5
1069794,1
1076473,9
1086807,-1
1084065,16
1084098,8
1084176,15
1089490,11
1089546,8
1086179,5
1086235,8
1093410,9
1093536,149
1058760,1
1069887,6
1073967,0
1079343,4
1089215,4
1094157,4
1071927,9
1084632,2
1084766,8
1090497,5
1096404,24
1091180,7
1096122,3
1096142,8
1096161,29
1073414,46
1073468,7
1081811,5
1092784,9
1092875,18
1097916,1
1097974,5
1097603,2
1097771,2
1097807,27
173757,10
173934,15
1087083,6
1087161,8
1092099,10
1098269,14
1066907,29
1092227,5
1092512,3
1098788,2
1087927,4
1088091,3
1094483,2
1101101,10
1084482,10
1089987,15
1096797,36
1103129,5
1060870,45
1077218,75
1077455,2
1077491,28
1082625,7
1082735,7
1099305,84
1104075,20
1104306,9
1085675,4
1085694,30
1095311,4
1104550,1
1088387,89
1093751,0
1094040,7
1099621,21
1099640,10
1105055,6
1094172,1
1094233,6
1106529,74
1106555,4
1106632,14
1096216,13
1102505,12
1107334,10
1111874,8
1111935,10
1090807,9
1097235,14
1101462,7
1111155,41
1111369,15
1111440,27
1096554,6
1108225,12
1108384,9
1113023,7
1116654,21
1103693,17
1103804,1
1103915,12
1114052,12
1114187,59
1119822,22
1107532,8
1107699,2
1118695,2
1118905,5
1104611,8
1115523,5
1115639,3
1115667,1
1120371,15
1108799,21
1108820,3
1108829,3
1121545,2
1121834,44
1110612,5
1118261,14
1122595,34
1122690,10
1083881,3
1088481,3
1088509,17
1088523,1
1088549,4
1110105,19
1123306,6
1098131,3
1107862,8
1112724,22
1121933,2
1122081,0
1100867,19
1109621,15
1113902,18
1119215,7
1124131,21
1105872,6
1116891,1
1121021,4
1121025,1
1128150,29
1128164,4
1098282,8
1098303,133
1120155,8
1124614,0
1128904,3
1111646,3
1117628,5
1117721,2
1122399,1
1126930,60
1127134,11
1130288,5
1121848,11
1121877,6
1125739,3
1129911,2
1129996,7
1122997,25
1127264,8
1127401,3
1127579,3
1131106,34
1131119,13
1118592,22
1131286,5
1131485,9
1131495,30
1122088,9
1122153,2
1133335,4
1116720,9
1116743,72
1130580,4
1136072,11
1114860,10
1128409,4
1128643,6
1128736,15
1132082,0
1136808,8
1123675,3
1127923,5
1137746,17
1137763,10
1115287,21
1126025,2
1129194,3
1134388,36
1139136,5
1139168,4
1139200,5
1120455,14
1120575,39
1132385,2
1132421,1
1132571,19
1140448,41
1140543,3
1140630,15
1136184,10
1141793,1
1099845,1
1115904,20
1121213,4
1121280,4
1139772,6
1144835,6
1126684,7
1139999,3
1140016,19
1145736,2
1135734,22
1145672,6
1124223,5
1124466,0
1139265,12
1145022,19
1145178,8
1145335,13
1143354,7
1143379,7
1143405,5
1149611,13
1137874,23
1146455,20
1146637,3
1146652,30
1151450,8
1142157,4
1142430,2
1148213,1
1148241,41
1153394,26
1153465,76
1138087,2
1143614,6
1155507,6
1155539,7
1144851,6
1144856,5
1150096,1
1150250,5
1156431,3
1128318,3
1136989,2
1154614,5
1154699,10
1160496,5
1160598,8
1160606,9
1155194,4
1155263,13
1161229,7
1146314,2
1155010,7
1160173,14
1160233,6
1160295,5
1160420,13
1160454,14
1147190,5
1151713,14
1151819,2
1151821,13
1151841,27
1162950,27
1152356,11
1157960,1
1157979,1
1158285,3
1163921,2
1153469,28
1159384,4
1159477,13
1164628,21
1154350,2
1159797,41
1159928,27
1165907,15
1166059,8
1145905,20
1151201,43
1151255,12
1151314,14
1168753,7
1136268,5
1136416,9
1142475,7
1159227,4
1164296,2
1169373,20
1145374,25
1153738,5
1158530,2
1170850,8
1170898,9
1123528,3
1144297,13
1161061,7
1167518,10
1167663,22
1173584,1
1162068,20
1167253,15
1167417,2
1173200,3
1164631,25
1164770,3
1170214,25
1170383,15
1176908,21
1169534,22
1169622,4
1176681,4
1165627,14
1165692,10
1171913,8
1172207,0
1177819,2
1177982,7
1178010,26
1155579,1
1155700,1
1162407,24
1168189,3
1168192,4
1180086,1
1150874,26
1156957,2
1162675,14
1168260,21
1168526,0
1180459,6
1169889,29
1169910,9
1180779,8
1180793,35
1180908,4
1177292,11
1183009,2
1167056,9
1172769,12
1184701,24
1184856,8
1179854,28
1186058,7
1186258,2
1174863,8
1174903,12
1175047,15
1181491,36
1186623,1
1187254,1
1187352,16
1135075,12
1141388,42
1147931,19
1165540,10
1171844,8
1177348,13
1189266,19
1180184,69
1191602,9
1184316,8
1184515,0
1184576,6
1184627,9
1191164,10
1183506,20
1188073,27
1194479,18
1194662,11
1194737,9
1175832,8
1175979,11
1194933,4
1195180,1
1181010,13
1192672,11
1198962,5
1188335,14
1188663,8
1195554,10
1200745,3
1179115,5
1185035,53
1190689,4
1190804,11
1203027,14
1190147,6
1195647,14
1195778,7
1195862,12
1202022,28
1202197,17
1202218,2
1191439,5
1197005,35
1202708,11
1202803,12
1202855,2
1185874,14
1192458,7
1203876,10
1187402,21
1187460,1
1199204,17
1199278,2
1205781,4
1203068,15
1203087,27
1208793,13
1199108,13
1204513,20
1204844,4
1209874,13
1209903,4
1191804,11
1197674,14
1210547,14
1193191,13
1193275,0
1198411,2
1205050,3
1211820,44
1211848,6
1208698,28
1213843,9
1213953,11
1214023,9
1214043,15
1214069,7
1186766,1
1187056,1
1192031,3
1192128,14
1215538,29
1199973,3
1200142,3
1206257,5
1211414,9
1216875,6
1204078,23
1211257,1
1217449,13
1217655,5
1223188,12
1178498,2
1189964,3
1190083,48
1224292,36
1194752,7
1200653,5
1200719,6
1212895,3
1225144,40
1200885,10
1207541,6
1220340,3
1220386,10
1220453,16
1225741,14
1196346,5
1202383,2
1215120,13
1220667,3
1226083,8
1157425,1
1163473,8
1170514,10
1188760,22
1215946,10
1222116,20
1228382,3
1217000,2
1222244,8
1228639,1
1228840,24
1217736,29
1217868,7
1228146,11
1210078,11
1216280,0
1222820,5
1230205,5
1228179,18
1228255,2
1208137,5
1208217,8
1213695,4
1213706,21
1218710,14
1224741,41
1230839,1
1225180,2
1230498,5
1230630,7
1230729,46
1221245,14
1226866,10
1232842,21
1232863,1
1232897,2
1227648,12
1227841,2
1233032,2
1218335,17
1223947,20
1224096,1
1224113,19
1229190,18
1229307,5
1234650,2
1201793,5
1206874,3
1207073,16
1212225,4
1217251,20
1234389,25
1233217,30
1233228,8
1238651,11
1238675,24
1238679,2
1215555,6
1227379,14
1227412,5
1232624,15
1238304,0
1208802,14
1214462,8
1220263,5
1226541,3
1226587,6
1242520,5
1225945,1
1226050,59
1243342,3
1243382,0
1243507,9
1228515,9
1233468,16
1238881,19
1244833,3
1224613,11
1229365,5
1229605,31
1240625,13
1240652,2
1240678,3
1245979,22
1239908,34
1240010,17
1245364,55
1245438,3
1226330,7
1232136,9
1237235,3
1241984,3
1247528,1
1219326,17
1225411,6
1225514,2
1236667,13
1242900,8
1248592,3
1232953,22
1237939,38
1237951,17
1242965,0
1248923,54
1249203,13
1234094,17
1234224,17
1234246,9
1244115,8
1244169,7
1244197,3
1250419,16
1233692,13
1239616,7
1245902,9
1251352,28
1251498,4
1243780,0
1250756,6
1250779,12
1250872,11
1251502,34
1251536,3
1251621,3
1234498,5
1246444,14
1246603,7
1252349,16
1252354,1
1252371,3
